AL,01103,Morgan County,40310,12343,53181,27967,0.7579774731577067,0.23209416897012092,0.5258833041875858
AL,01105,Perry County,1268,3170,4452,-1902,0.28481581311769993,0.7120395327942498,-0.4272237196765499
AL,01107,Pickens County,5455,3385,8885,2070,0.6139561057962859,0.38097917839054585,0.23297692740574005
AL,01109,Pike County,8213,4882,13186,3331,0.6228575762172001,0.3702411648718338,0.2526164113453663
AL,01111,Randolph County,9098,1919,11070,7179,0.8218608852755194,0.17335140018066847,0.648509485094851
AL,01113,Russell County,10047,10379,20604,-332,0.4876237623762376,0.5037371384197243,-0.016113376043486727
AL,01115,St. Clair County,34873,7483,42644,27390,0.8177703780133195,0.17547603414313853,0.642294343870181
AL,01117,Shelby County,79522,32947,113758,46575,0.6990453418660666,0.2896235869125688,0.4094217549534978
AL,01119,Sumter County,1542,3722,5294,-2180,0.29127313940309785,0.7030600680015111,-0.41178692859841326
AL,01121,Talladega County,22070,10878,33125,11192,0.6662641509433962,0.3283924528301887,0.3378716981132075
AL,01123,Tallapoosa County,14881,4974,19976,9907,0.7449439327192631,0.24899879855826992,0.4959451341609932
AL,01125,Tuscaloosa County,50617,33322,84695,17295,0.5976385855127221,0.3934352677253675,0.20420331778735457
AL,01127,Walker County,25393,4092,29665,21301,0.855991909657846,0.13794033372661385,0.7180515759312321
AL,01129,Washington County,6526,1859,8418,4667,0.7752435257780945,0.22083630315989547,0.5544072226181991
AL,01131,Wilcox County,1793,3449,5259,-1656,0.3409393420802434,0.6558281042023199,-0.31488876212207645
AL,01133,Winston County,10190,882,11126,9308,0.915872730541075,0.07927377314398706,0.8365989573970879
AK,02001,State House District 1,4859,3364,8223,1495,0.5909035631764563,0.40909643682354374,0.18180712635291257
AK,02002,State House District 2,4533,4569,9102,-36,0.498022412656559,0.501977587343441,-0.0039551746868820015
AK,02003,State House District 3,4495,6130,10625,-1635,0.42305882352941176,0.5769411764705883,-0.15388235294117653
AK,02004,State House District 4,2690,6160,8850,-3470,0.303954802259887,0.696045197740113,-0.39209039548022595
AK,02005,State House District 5,4351,3325,7676,1026,0.5668316831683168,0.43316831683168316,0.13366336633663362
AK,02006,State House District 6,6700,4772,11472,1928,0.5840306834030683,0.41596931659693165,0.16806136680613665
AK,02007,State House District 7,6775,2513,9288,4262,0.7294358311800172,0.2705641688199828,0.4588716623600344
AK,02008,State House District 8,7949,2575,10524,5374,0.7553211706575447,0.24467882934245533,0.5106423413150893
AK,02009,State House District 9,5575,5846,11421,-271,0.48813589002714297,0.511864109972857,-0.023728219945714057
AK,02010,State House District 10,4354,4068,8422,286,0.5169793398242698,0.48302066017573025,0.03395867964853955
AK,02011,State House District 11,4843,4621,9464,222,0.5117286559594252,0.4882713440405748,0.023457311918850365
AK,02012,State House District 12,4057,4167,8224,-110,0.49331225680933855,0.5066877431906615,-0.01337548638132291
AK,02013,State House District 13,3583,3679,7262,-96,0.493390250619664,0.506609749380336,-0.013219498760671966
AK,02014,State House District 14,2763,4329,7092,-1566,0.3895939086294416,0.6104060913705583,-0.22081218274111675
AK,02015,State House District 15,4592,4359,8951,233,0.5130153055524522,0.4869846944475478,0.026030611104904455
AK,02016,State House District 16,3928,5341,9269,-1413,0.42377818534901285,0.5762218146509872,-0.15244362930197436
AK,02017,State House District 17,2406,4989,7395,-2583,0.32535496957403653,0.6746450304259635,-0.34929006085192693
AK,02018,State House District 18,2686,1927,4613,759,0.5822675048775201,0.41773249512247995,0.16453500975504015
AK,02019,State House District 19,1968,2820,4788,-852,0.41102756892230574,0.5889724310776943,-0.17794486215538852
AK,02020,State House District 20,3025,3910,6935,-885,0.43619322278298484,0.5638067772170151,-0.12761355443403027
AK,02021,State House District 21,3982,4711,8693,-729,0.4580697112619349,0.5419302887380651,-0.08386057747613024
AK,02022,State House District 22,2587,2656,5243,-69,0.4934197978256723,0.5065802021743276,-0.013160404348655341
AK,02023,State House District 23,6101,4116,10217,1985,0.5971420182049525,0.40285798179504745,0.19428403640990505
AK,02024,State House District 24,6481,3234,9715,3247,0.6671127123005661,0.3328872876994339,0.33422542460113225
AK,02025,State House District 25,6885,3170,10055,3715,0.6847339632023869,0.3152660367976131,0.36946792640477377
AK,02026,State House District 26,7131,2009,9140,5122,0.7801969365426696,0.21980306345733042,0.5603938730853393
AK,02027,State House District 27,6778,1807,8585,4971,0.7895165987186954,0.2104834012813046,0.5790331974373908
AK,02028,State House District 28,6710,2210,8920,4500,0.7522421524663677,0.24775784753363228,0.5044843049327354
AK,02029,State House District 29,7414,2705,10119,4709,0.7326810949698587,0.26731890503014133,0.46536218993971734
AK,02030,State House District 30,7301,2700,10001,4601,0.73002699730027,0.26997300269973,0.46005399460054
